brand	manufacturers_id	name	description	room_image_url	warranty
Pacesetter	52	Symphony			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Pacesetter	53	Indiana Maple			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Pacesetter	54	Celebration			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Pacesetter	55	Vintage Slate			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Pacesetter	56	Mirage			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Pacesetter	57	Bombay Slate			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Pacesetter	58	Canyon Ridge			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Pacesetter	59	Promenade			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Pacesetter	60	Valley Run			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Fast Track	61	Rustic Plank			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Fast Track	62	Veranda			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Fast Track	63	Terrace Slate			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Fast Track	64	Timber Oak			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Fast Track	65	Wind Stone			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Fast Track	66	Bedford Slate			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Fast Track	67	Rocklin			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Prelude	68	Quarry Ridge			"
ONE-STAR LIMITED WARRANTY
<table>
<tr><td>The One-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>5 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
In addition, Prelude with its ArmorGuard Protection is covered for five years for the following:
<table>
<tr><td>will not wear out</td><td>5 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>5 Years</td></tr>
<tr><td>will not stain from asphalt tracking</td><td>5 Years</td></tr>
</table>
The One-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for years one through three if professional installation was paid for when the original floor was installed. After three years and through five years, the warranty covers material only; labor will not be paid."
Prelude	69	Seasons			"
ONE-STAR LIMITED WARRANTY
<table>
<tr><td>The One-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>5 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
In addition, Prelude with its ArmorGuard Protection is covered for five years for the following:
<table>
<tr><td>will not wear out</td><td>5 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>5 Years</td></tr>
<tr><td>will not stain from asphalt tracking</td><td>5 Years</td></tr>
</table>
The One-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for years one through three if professional installation was paid for when the original floor was installed. After three years and through five years, the warranty covers material only; labor will not be paid."
Prelude	70	Natural Oak			"
ONE-STAR LIMITED WARRANTY
<table>
<tr><td>The One-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>5 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
In addition, Prelude with its ArmorGuard Protection is covered for five years for the following:
<table>
<tr><td>will not wear out</td><td>5 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>5 Years</td></tr>
<tr><td>will not stain from asphalt tracking</td><td>5 Years</td></tr>
</table>
The One-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for years one through three if professional installation was paid for when the original floor was installed. After three years and through five years, the warranty covers material only; labor will not be paid."
Prelude	71	Escape			"
ONE-STAR LIMITED WARRANTY
<table>
<tr><td>The One-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>5 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
In addition, Prelude with its ArmorGuard Protection is covered for five years for the following:
<table>
<tr><td>will not wear out</td><td>5 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>5 Years</td></tr>
<tr><td>will not stain from asphalt tracking</td><td>5 Years</td></tr>
</table>
The One-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for years one through three if professional installation was paid for when the original floor was installed. After three years and through five years, the warranty covers material only; labor will not be paid."
Prelude	72	Chateau			"
ONE-STAR LIMITED WARRANTY
<table>
<tr><td>The One-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>5 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
In addition, Prelude with its ArmorGuard Protection is covered for five years for the following:
<table>
<tr><td>will not wear out</td><td>5 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>5 Years</td></tr>
<tr><td>will not stain from asphalt tracking</td><td>5 Years</td></tr>
</table>
The One-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for years one through three if professional installation was paid for when the original floor was installed. After three years and through five years, the warranty covers material only; labor will not be paid."
Prelude	73	Monaco			"
ONE-STAR LIMITED WARRANTY
<table>
<tr><td>The One-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>5 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
In addition, Prelude with its ArmorGuard Protection is covered for five years for the following:
<table>
<tr><td>will not wear out</td><td>5 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>5 Years</td></tr>
<tr><td>will not stain from asphalt tracking</td><td>5 Years</td></tr>
</table>
The One-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for years one through three if professional installation was paid for when the original floor was installed. After three years and through five years, the warranty covers material only; labor will not be paid."
Prelude	74	Naples			"
ONE-STAR LIMITED WARRANTY
<table>
<tr><td>The One-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>5 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
In addition, Prelude with its ArmorGuard Protection is covered for five years for the following:
<table>
<tr><td>will not wear out</td><td>5 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>5 Years</td></tr>
<tr><td>will not stain from asphalt tracking</td><td>5 Years</td></tr>
</table>
The One-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for years one through three if professional installation was paid for when the original floor was installed. After three years and through five years, the warranty covers material only; labor will not be paid."
Prelude	75	Mohave Stone			"
ONE-STAR LIMITED WARRANTY
<table>
<tr><td>The One-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>5 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
In addition, Prelude with its ArmorGuard Protection is covered for five years for the following:
<table>
<tr><td>will not wear out</td><td>5 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>5 Years</td></tr>
<tr><td>will not stain from asphalt tracking</td><td>5 Years</td></tr>
</table>
The One-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for years one through three if professional installation was paid for when the original floor was installed. After three years and through five years, the warranty covers material only; labor will not be paid."
Prelude	76	Bavarian Wood			"
ONE-STAR LIMITED WARRANTY
<table>
<tr><td>The One-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>5 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
In addition, Prelude with its ArmorGuard Protection is covered for five years for the following:
<table>
<tr><td>will not wear out</td><td>5 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>5 Years</td></tr>
<tr><td>will not stain from asphalt tracking</td><td>5 Years</td></tr>
</table>
The One-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for years one through three if professional installation was paid for when the original floor was installed. After three years and through five years, the warranty covers material only; labor will not be paid."
Prelude	77	Parlor			"
ONE-STAR LIMITED WARRANTY
<table>
<tr><td>The One-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>5 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
In addition, Prelude with its ArmorGuard Protection is covered for five years for the following:
<table>
<tr><td>will not wear out</td><td>5 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>5 Years</td></tr>
<tr><td>will not stain from asphalt tracking</td><td>5 Years</td></tr>
</table>
The One-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for years one through three if professional installation was paid for when the original floor was installed. After three years and through five years, the warranty covers material only; labor will not be paid."
Prelude	78	Plaza Court			"
ONE-STAR LIMITED WARRANTY
<table>
<tr><td>The One-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>5 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
In addition, Prelude with its ArmorGuard Protection is covered for five years for the following:
<table>
<tr><td>will not wear out</td><td>5 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>5 Years</td></tr>
<tr><td>will not stain from asphalt tracking</td><td>5 Years</td></tr>
</table>
The One-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for years one through three if professional installation was paid for when the original floor was installed. After three years and through five years, the warranty covers material only; labor will not be paid."
Forecast	79	Overall			"
1-YEAR RESIDENTIAL LIMITED WARRANTY
<table>
<tr><td>The 1-Year Residential Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>1 Year</td></tr>
</table>
The 1-Year Residential Limited Warranty provision covers material only for the period of the warranty; labor will not be paid."
Forecast	80	Plank			"
1-YEAR RESIDENTIAL LIMITED WARRANTY
<table>
<tr><td>The 1-Year Residential Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>1 Year</td></tr>
</table>
The 1-Year Residential Limited Warranty provision covers material only for the period of the warranty; labor will not be paid."
Forecast	81	9 Inch Block			"
1-YEAR RESIDENTIAL LIMITED WARRANTY
<table>
<tr><td>The 1-Year Residential Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>1 Year</td></tr>
</table>
The 1-Year Residential Limited Warranty provision covers material only for the period of the warranty; labor will not be paid."
Forecast	82	6 Inch Block			"
1-YEAR RESIDENTIAL LIMITED WARRANTY
<table>
<tr><td>The 1-Year Residential Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will be free of manufacturing defects</td><td>1 Year</td></tr>
</table>
The 1-Year Residential Limited Warranty provision covers material only for the period of the warranty; labor will not be paid."
DuraCeramic	83	Cambridge Tile			""
DuraCeramic	84	DreamScape			""
DuraCeramic	85	EarthPath			""
DuraCeramic	86	Heirloom			""
DuraCeramic	87	Pacific Marble			""
DuraCeramic	88	Mercer Tile			""
DuraCeramic	89	Rapolano			""
DuraCeramic	90	Renaissance			""
DuraCeramic	91	Roman Elegance			""
DuraCeramic	92	Rustic Stone			""
DuraCeramic	93	Sandalstone			""
DuraCeramic	94	Sierra Slate			""
DuraCeramic	95	Terano			""
DuraCeramic	96	Village Slate			""
Ovations	97	Alabaster			"
20-YEAR RESIDENTIAL LIMITED WARRANTY
<table>
<tr><td>The 20-Year Residential Limited Warranty provides that your floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not fade</td><td>20 Years</td></tr>
<tr><td>will not stain</td><td>20 Years</td></tr>
</table>
The 20-Year Residential Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ovations	98	Stone Ford			"
20-YEAR RESIDENTIAL LIMITED WARRANTY
<table>
<tr><td>The 20-Year Residential Limited Warranty provides that your floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not fade</td><td>20 Years</td></tr>
<tr><td>will not stain</td><td>20 Years</td></tr>
</table>
The 20-Year Residential Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ovations	99	Sunstone			"
20-YEAR RESIDENTIAL LIMITED WARRANTY
<table>
<tr><td>The 20-Year Residential Limited Warranty provides that your floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not fade</td><td>20 Years</td></tr>
<tr><td>will not stain</td><td>20 Years</td></tr>
</table>
The 20-Year Residential Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Ovations	100	Textured Slate			"
20-YEAR RESIDENTIAL LIMITED WARRANTY
<table>
<tr><td>The 20-Year Residential Limited Warranty provides that your floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>20 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>20 Years</td></tr>
<tr><td>will not fade</td><td>20 Years</td></tr>
<tr><td>will not stain</td><td>20 Years</td></tr>
</table>
The 20-Year Residential Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Endurance Tile	101	Chiseled Slate			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Endurance Tile	102	Fossil			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Endurance Tile	103	Quarry			"
THREE-STAR LIMITED WARRANTY
<table>
<tr><td>The Three-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>12 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>12 Years</td></tr>
<tr><td>will not stain including stains from asphalt tracking, rubber-backed mats and common household items</td><td>10 Years</td></tr>
<tr><td>will not gouge, rip, tear or indent from normal use</td><td>10 Years</td></tr>
<tr><td>will not permanently scuff from shoe soles, including sneakers</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>10 Years</td></tr>
</table>
The Three-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
Alternatives	104	Alternatives			"
TWO-STAR LIMITED WARRANTY
<table>
<tr><td>The Two-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>10 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
The Two-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
CX Series	105	CX Series			"
TWO-STAR LIMITED WARRANTY
<table>
<tr><td>The Two-Star Limited Warranty means that your new floor:</td><td>Warranty Period</td></tr>
<tr><td>will not wear out</td><td>10 Years</td></tr>
<tr><td>will be free of manufacturing defects</td><td>10 Years</td></tr>
<tr><td>will not discolor from mold, mildew or alkali</td><td>5 Years</td></tr>
</table>
The Two-Star Limited Warranty provision covers material for the period of the warranty and reasonable labor costs for five years if professional installation was paid for when the original floor was installed."
