brand	manufacturers_id	name	description	room_image_url	warranty
Shaw	253	Naturl Vls II +	This collection of appealing designs will make an impression!  No matter what the look is-casual, urban, formal or informal - Natural Values II Plus laminate has a choice that's just right!  Standout coloAn added plus, the style has an attached pad!!  Premium attached backing which reduces noise transmissions, offers easier installation and provides natural hardwood walk sound.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/Driftwood_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SL255_00430_MAIN}&res=18&sharp=2&op_sharpen=1	
Shaw	254	Majestic Visions	Majestic Visions is a beautiful collection of six modular stone patterns that are designed to be installed randomly creating a uniquely realistic tile floor for the home - it's truly a decorator's dream!	http://s7.shawimg.com/is/image/ShawIndustries/SL207_00184_ROOM?$sf_w630$	
Shaw	256	Left Bank 3 In	Left Bank is a hand-scraped, sophisticated visual! The new 3.66 width adds fashion opportunities.  This style replicates maple with dramatic light/dark contrasts and the earthy character of worm holes and scars.  Mirrors the luxurious look of hand-hewn hardwood, with a light, hand-scraped texture that's natural, different and upscale.  Install as 3.66 width or mix with SL938 5.43 with for a designer mix.  With this style you can mix the widths and mix the colors!	http://s7.shawimg.com/is/image/ShawIndustries/SL289_00185_ROOM?$sf_w630$	
Shaw	257	Americana Collt	The Americana Collection showcases five distinctive wood species including maple, hickory, pecan, ash, and brazilian cherry.  EnviroCore™, the dense inner layer of recyled wood fiber, requires fewer trees and less waste during manufacture.  The convincingly real surface is the result of Registered Embossed TouchableTexture technology.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/Ad_1_Foyer_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SL204_00234_MAIN}&res=18&sharp=2&op_sharpen=1	
Shaw	258	Easton	Replicating three exotic woods, Easton has incredible clarity.  Each color is etched by delicate, dark graining running in rhythmic patterns.  The grain is realistically clear and rich in detail.  It's a luxurious, sun-drenched floor made even brighter by our Luminiere finish.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/Driftwood_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/TV507_00847_MAIN}&res=18&sharp=2&op_sharpen=1
Shaw	259	Radiant Luster	Imagine the colors of a sunrise on the Gobi desert or a warm afternoon in Tibet, the Radiant Luster Collection offers a stunning high gloss visual in four on-trend colors - all with beveled edges on 4 sides, attached neoprene pad, Loc N Place locking system, a 25-year limited wear warranty and coordinating moldings.	http://s7.shawimg.com/is/image/ShawIndustries/SL070_00778_ROOM?$sf_w630$	
Shaw	261	Left Bank	Left Bank offered in 5.43 and 3.66 widths replicates maple with dramatic light / dark contrasts, areas that glow, and the earthy character of worm holes and scars.  Left Bank is part of the new ProvencialBoxed in each width separately but can be used in a designer mix with both widths installed together. tahttp://s7.shawimg.com/is/image/ShawIndustries/SL938_00510_ROOM?$sf_w630$	
Shaw	262	Generation	Appealing designs that will make an impression!  Formal or informal this laminate choice is just right.  Standout colors for every space, the collections sought after species hickory and pine are of the most popular colors in flooring fashion today.	http://s7.shawimg.com/is/image/ShawIndustries/TV509_00313_ROOM?$sf_w630$	
Shaw	263	African Vue	Bursting with intense color, African Vue creates the look of exotic Mongoy.  It has graceful interlocked grain and fine, feathery texture moving through a field of saturated, coppery brown.  Already glowing with warmth, this floor is made even more radiantly clear by Shaw's gleaming Luminiere finish.	http://s7.shawimg.com/is/image/ShawIndustries/SL928_00604_ROOM?$sf_w630$	
Shaw	264	Echo Lake	Echo Lake's flowing, wavy stripes of grain define this elegant style--for a dramatic and compelling look.  Add the glossy Luminiere finish, and you have a floor that exudes warmth and sophistication.  Made in the USA.	http://s7.shawimg.com/is/image/ShawIndustries/SL935_00169_ROOM?$sf_w630$	
Shaw	265	Natural Values II	This collection of appealing designs that will make an impression...at very friendly prices!  No matter what the looks is--casual, urban, formal or informal--Natural Values II laminate has a choice that's just right.  It's an assortment of 15 colors in 6 wood species--standout styles for every space, from quaint bungalow to chic condo to southern farmhouse.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/Driftwood_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SL244_00861_MAIN}&res=18&sharp=2&op_sharpen=1	
Shaw	266	Salvador	Offered in seven stunning colorations, Salvador features microbeveled edges that will enhance each plank.	http://s7.shawimg.com/is/image/ShawIndustries/SL078_00151_ROOM?$sf_w630$	
Shaw	267	Brazilian Vue	Achieve an inviting look with a warm, beckoning style that mimics exotic Ipe heartwood.  Elegant and upscale, Brazilian Vue is a deep auburn brown, with dark cocoa striping that rolls across the surface in long, even waves.  Playing up the contrast between color and grain, Shaw's Luminiere finish adds a diamond-bright sparkle.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SL930_00165_MAIN}&res=18&sharp=2&op_sharpen=1	
Shaw	268	La Terazza	Very realistic look, with exotic graining and colorations.  The extreme gloss highlights and magnifies the graining, allowing it to show through.  Dynamic design, color and detail because of the clarity of the OptiGuard finish, Crystalline has an enhanced real-wood apperance-styles are brimming with rich detail and unique colors.	http://s7.shawimg.com/is/image/ShawIndustries/TV505_00785_ROOM?$sf_w630$	
Shaw	270	Majestic Grandeur	Majestic Grandeur showcases 16 wide slate and natural stone tile looks that are truly amazing.  Offering in spectacular colors, this collection features exceptional design, style and durability - qualities that will transform any room in the home.	http://s7.shawimg.com/is/image/ShawIndustries/SL206_00271_ROOM?$sf_w630$	
Shaw	273	Chateau Walnut	Our first new launch of hand-scraped laminates in the Provencial Collection, offering hand-scraped texture in maple and walnut styles.  Chateau--a gorgeous scarred walnut look with subtle, time-worn French-bleed edges that are shadowy and gently modulated is a part of the Provencial Collection.  Hand-scraped laminate flooring that reflects nature while expressing your nature.  Your taste.  Your love of beauty.  Your unique style.	http://s7.shawimg.com/is/image/ShawIndustries/SL939_00796_ROOM?$sf_w630$	
Shaw	274	Rustic Expr Pne	Enjoy the rustic charm of times past with this wide plank pine collection.  Rustic Exxpressions Pine features TouchableTexture™ —a truly natural surface texture you can see and feel.  Offered in three rich pine colorations, this outstanding product is sure to enhance any room with rustic simplicity.	http://s7.shawimg.com/is/image/ShawIndustries/SL041_00141_ROOM?$sf_w630$	
Shaw	275	Canberra	Canberra, an upgraded collection of bamboo colors.  These are eye catching desings that will make a definite impact!  Fashionable colors from light to saturated dark.  An appealing combination on-trend and on-target.	http://s7.shawimg.com/is/image/ShawIndustries/TV510_00193_ROOM?$sf_w630$	
Shaw	276	Natural Values Collection	Great design at attractive prices--what an appealing combination!  Whether the look is cosmopolitan, casual, or somewhere in between, Natural Values laminate is on-trend and on-target.  It's an assortment of stand-out styles for every taste.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/fresh_event_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SL224_00158_MAIN}&res=18&sharp=2&op_sharpen=1	
Shaw	277	Peruvian Vue	Presenting the richly hued look of exotic rosewood, Peruvian Vue is dramatic and dark-veined.  Its undulating deep-brown-to-red color appears striated, like lustrous moire fabric.  Shaw's glossy Luminiere finish highlights the pronounced grain for a glowing effect.  A beautiful and sophisticated style.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/Fresh_perspectives_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SL931_00249_MAIN}&res=18&sharp=2&op_sharpen=1	
Shaw	279	Riverdale Hckry	This dynamic hickory style is the laminate version of our top selling hardwood, with its well-crafted, high quality, time-worn look.  Riverdale is embossed in register, which brings to life the unique hanThe durable 12-mil beveled edge format brings not only enhanced sound absorption but an exceptionally natural look.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/Driftwood_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SL300_00617_MAIN}&res=18&sharp=2&op_sharpen=1	
Shaw	282	Heron Bay	A hand-sculpted collection inspired by rustic high-end visuals, Heron Bay is a hickory look with great depth and color.  Its surface texture, complete with chatter marks, creates a casual feeling popular in today's decors.	http://s7.shawimg.com/is/image/ShawIndustries/SL230_00917_ROOM?$sf_w630$	
Shaw	283	Trillium	Sophisticated look of staggered, rectangular 10 x 16 limestone tile.  Upscale, contemporary--the rectangular shape is a leading trend.  Tile designs' individuality gives an authentic look.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0082V_00740_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	284	Montreal	Small format tile visual--a classic with rich up-to-date colors.  High variation between tiles like natural stone.  Registered-embossed--feel the texture from grout to tile.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0083V_00218_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	285	Columbia	A small-scaled slate tile that's very popular in today's homes.  Irregularity within the design of both tile and grout lines creates visual interest and a close-to-nature feeling.  3 deep neutral colors with naturalistic variation.  	http://s7.shawimg.com/is/image/ShawIndustries/0091V_00595_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	286	Sandalwood	Hand-scraped hickory visual.  5 plank design reflects popular wood styles.  Best-selling colors.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0084V_00240_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	287	Chatham Plank	Floating floor featuring two oak visuals, two hand scraped hickory visuals and a stunning teak. Made from virgin vinyl that's durable and easy to clean.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0144V_00240_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	288	Sumter Tile	Natural stone visual with light embossed surface texture. Up-to-date styling and color.  Virgin vinyl that's durable and easy to clean.	http://s7.shawimg.com/is/image/ShawIndustries/0030V_00600_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	289	Kingsgrove	Presenting a resilient collection of the best looks of travertine, slate, wideplank oak, and natural cherries — mixed with moderately scaled ceramic tile designs and combined with forward-trending modularThese are our best sellers in color and design, styles bursting with massappeal. The colors are proven to be popular. Note the clarity of these floors — their crisp images and realism are outstanding. And the look is kept beautiful by the long-lasting, easy-to-clean Opticlean wear layer.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0163V_00660_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	290	Larkin	Tumbled limestone look with high variation between tiles.  Small-scale tile for small rooms.  Large pattern repeat adds realism-like stones in nature.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0092V_00572_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	292	Skylar	A stunning Limestone visual in a modular installation pattern.  Lends instant sophistication to any space, from country French to contemporary.  Distinctive pattern and variation in colors create high visual interest.	http://s7.shawimg.com/is/image/ShawIndustries/0104V_00700_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	293	Charter	Wide plank design in a rich wood visual.  Mimics one of wood's trediest, most upscale looks.  	http://s7.shawimg.com/is/image/ShawIndustries/0031V_00800_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	294	Fox Bridge	The look of oak in an on-trend large-scaled plank.  A rustic visual with realistic knots and graining.  2 colors--rich molasses and light sugar cane; these are rich, current colors that coordinate with popular trends in kitchen cabinetry.	http://s7.shawimg.com/is/image/ShawIndustries/0096V_00620_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	295	Sumter Plank	Wood visual plank with lovely embossed surface texture.  Up-to-date styling and color.  Virgin vinyl that's durable and easy to clean.	http://s7.shawimg.com/is/image/ShawIndustries/0025V_00700_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	296	Northrop	Modular, tumbled stone look with on-trend color palette.  Extremely high variation between tiles.  Goes in any setting--urban to traditional.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0093V_00255_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	297	Ravencliff	Elegant marble look with subtle shadings in each tile.  Registered embossing gives tactile and visual texture between tiles.  Versatile and beautiful in kitchens and baths.	http://s7.shawimg.com/is/image/ShawIndustries/0100V_00226_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	298	Ainsworth	Soapstone visual look with high variation between tiles.  Mimics the look of time-worn European stone. The offset 10 x 16 rectangular design is a modern twist.  Soft color palette.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0105V_00222_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	299	Merrimac Plank	Wood visual in a plank with medium embossing.  Elegant aged look of reclaimed wood.  Virgin vinyl that's durable and easy to clean.  	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0032V_00200_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	300	Carriage House	These resilient styles are inspired by the natural stone floors of designer collections. There's a lovely marble keystone design, a modular tumbled cstone, a modern rectangular limestone, a hand-scraped hTogether with designer styling, you'll find the best, most up-to-date and compelling colors. Floors in this group have higher attention to detail with intricate patterns and the look of hand-applied finishes like scraping.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/3001V_00240_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	301	Belfast	True-to-life 10x10 slate visual with textural movement.  	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0026V_00100_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	303	Resort Tile	Extraordinarily realistic 16'X16' solid vinyl tile.  Installed edge-to-edge or grouted.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/SRP01_00101_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	304	Grayson	Gorgeous white oak visual replicates limed French oak.  Trendy, upscale colors work anywhere but are great for urban applications. High variation for realism.	http://s7.shawimg.com/is/image/ShawIndustries/0085V_00525_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	305	Sonador	Slate visual in very earthy colors.  Like natural stone, has high variation between tiles.  Registered-embossed for highly realistic, clefted appearance and feel.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0101V_00221_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	306	Markham	Classic 3 oak strip visual in great traditional colors.  Timeless and versatile--goes everywhere.  Like those hearty, welcoming floors in your great-grandmother's home.	http://s7.shawimg.com/is/image/ShawIndustries/0089V_00665_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	307	New Market 12	Elegant aged look of reclaimed wood in a current color pallete of 10 beautiful various wood species.  	http://s7.shawimg.com/is/image/ShawIndustries/0146V_00520_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	308	Stuart Plank	Wood visual in a barnside-embossed plank.  Virgin vinyl that's durable and easy to clean.  Install an entire floor in just a few hours with no mess!  AmourBead finish with fiberglass body which creates more stabilty.	http://s7.shawimg.com/is/image/ShawIndustries/0035V_00800_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	309	Hancock	10x10 ceramic tile visual. Realistic grout lines and remarkable visual precision.  	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0038V_00200_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	310	Knollwood	The look of reclaimed wood, complete with nail holes and wire-brushed finish.  Hand-scraped visual with highly authentic registered-embossed wood graining.  Color variation between planks suggests years of life worked into the grain.  	http://s7.shawimg.com/is/image/ShawIndustries/0097V_00223_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	311	Linden Hills	The look of slate, a perennial favorite.  Visual is 13 tile laid in a straight, linear pattern--reoresents the classic installation technique.  Rich, updated colors.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0086V_00216_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	313	Sojourner	Replicates natural slate in rich, saturated colors.  Individual tiles reflect the variation seen in natural stone.  High-definition image gives lots of visual texture.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0102V_00300_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	314	Calcutta	Extraordinarily realistic 16 x16 tile. Rounded edges allow tiles to be grouted,  Ideal for light commercial applications with its ArmourBead finish.  Constructed of virgin vinyl: No heavy metals or contaminates, which creates more stabilty	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0079V_00700_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	315	New Market 6	Elegant aged look of reclaimed wood in a current color pallete of 10 beautiful various wood species.  	http://s7.shawimg.com/is/image/ShawIndustries/0145V_00520_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	316	Cascadia	Random, modular flagstone design.  High color variation and irregular grout lines work in very natural settings.  Rich earth tones.	http://s7.shawimg.com/is/image/ShawIndustries/0103V_00360_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	317	Stuart Tile	Clefted-slate visual that's highly realistic, with a very natural grout line.  Virgin vinyl that's durable and easy to clean.  Install an entire floor in just a few hours with no mess!	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0036V_00200_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	318	Arlington Plank	Luxurious styling--planks in a rich walnut lustrous satin finish in updated, sophisticated colors.  Beveled edges carry out the elegent look-- they create a seamless visual flow that's finished and refineVirgin vinyl: No heavy metals contaminants, which creates more stability.   moishttp://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0078V_00100_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	319	Merrimac Tile	Elegant, multi-colored ceramic tile visual.  Realistic stone embossing--a clefted-stone texture with a pressed edge.  Subtle coloration and movement. Virgin vinyl that's durable and easy to clean.  	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0034V_00100_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	320	Lyon Hall	A traditional look-the keystone design is a classic.  Marble visual in updated color combinations is luxurious and unique.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0090V_00780_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	321	Logan	A stone visual that looks like limestone--you can't go wrong with this tried-and-true classic.  High variation between tiles creates great realism.  3 colors reflect those of popular natural stones.  	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0110V_00225_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	322	Andover	Tile visual in natural stone with energetic directional and swirled movement.  High variation in tile design makes each one seem unique.  Multiple applications-casual, contemporary or country.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0094V_00291_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	323	Woodvale	Fashioned after quarter-sawn white oak.  This 8 wide-plank design replicates the wide widths popular in urban loft applications or casual retreats.  Registered-embossed graining look is extremely realistic and upscale.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0106V_00770_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	325	Heritage 7 Plank		http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0073V_00700_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	326	Taj	A 13x13 slate visual with very realistic detail.  High variation between tiles.  	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0029V_00600_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	328	Birkdale	Slate look in a modular installation pattern.  Soft color palette with moderate variation between tiles.  Ideal for contemporary, country French or traditional rooms.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0098V_00750_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	329	Meridan	Modular pattern slate visual with lots of movement and variation.  	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0039V_00500_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	330	Worthington Plank	This collection is a knockout--offering highly fashionable heart pine looks, with two that are beautifully distressed!  Two styles, Weathered Plank and Vintage Plank, have the look of reclaimed, weathered barn wood--exceptionally realistic and stylish! A textured surface create a collection that's casual, hearty, and chic.  	http://s7.shawimg.com/ir/render/ShawIndustriesRender/Driftwood_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0076V_00500_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	331	Walden	Ceramic tile visual with unique diagonal placement that mimics specialty ceramic installation.  Moderate to high color variation from tile to tile.  Pecan color replicates natural noce color of stone. 	http://s7.shawimg.com/is/image/ShawIndustries/0027V_00100_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	332	Flagstone	This style duplicates the puzzle-piece flagstone look, where stones are meticulously fit together in an eye-catching patchwork effect.  Calls to mind a natural outdoor setting; great for rooms that bring nature indoors. 	http://s7.shawimg.com/is/image/ShawIndustries/0095V_00720_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	333	Twin Falls	A newer trend--the modular tile design, in which different sizes are used to create the pattern.  the very mottled surface appearance is reminescent of hand-glazed tile, an upscale look.  	http://s7.shawimg.com/is/image/ShawIndustries/0087V_00520_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	334	Upton	A large-scale ceramic tile visual.  Elegant, old-world feel.  Nice patina with slightly shaded edges.  	http://s7.shawimg.com/is/image/ShawIndustries/0037V_00101_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	335	Springfield Plank	Elegant, smooth planks give a traditional feeling that's both welcoming and sophistcated.  Fruitwood species in popular; best-selling colors.  Beveled edge carry out the elegant look. Matte, wood-ticked surface increases the realistic look.	http://s7.shawimg.com/ir/render/ShawIndustriesRender/AlvBluff_cropped?wid=630&obj=floors&src=is{ShawIndustriesRender/0077V_00700_MAIN}&res=18&sharp=2&op_sharpen=1	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
Shaw	336	Mont Royal	Classic Cherry wood visual in 4 planks.  Two  highly realistic natural cherry colors.  Warm and inviting in traditional settings.	http://s7.shawimg.com/is/image/ShawIndustries/0099V_00620_ROOM?$sf_w630$	With the warranty protection of Shaw Hardwoods, you can enjoy beautiful hardwood flooring and peace-of-mind for years to come.
