manufacturers_id	name	description	room_image_url	warranty
335	Chesterfield Red	"The timeless patterns in our English Manor Collection offer relaxed elegance for everyday living. These patterns bring the beauty and designs of nature indoors in graceful style.  The rich colors convey a classic heritage of warmth, fashion and beauty."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
336	Chesterfield Beige	"The timeless patterns in our English Manor Collection offer relaxed elegance for everyday living. These patterns bring the beauty and designs of nature indoors in graceful style.  The rich colors convey a classic heritage of warmth, fashion and beauty."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
337	Telford	"The timeless patterns in our English Manor Collection offer relaxed elegance for everyday living. These patterns bring the beauty and designs of nature indoors in graceful style.  The rich colors convey a classic heritage of warmth, fashion and beauty."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
338	Leicester	"The timeless patterns in our English Manor Collection offer relaxed elegance for everyday living. These patterns bring the beauty and designs of nature indoors in graceful style.  The rich colors convey a classic heritage of warmth, fashion and beauty."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
339	Preston Red	"The timeless patterns in our English Manor Collection offer relaxed elegance for everyday living. These patterns bring the beauty and designs of nature indoors in graceful style.  The rich colors convey a classic heritage of warmth, fashion and beauty."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
340	Preston Beige	"The timeless patterns in our English Manor Collection offer relaxed elegance for everyday living. These patterns bring the beauty and designs of nature indoors in graceful style.  The rich colors convey a classic heritage of warmth, fashion and beauty."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
342	Shropshire Ivory	"A unique layout of top and bottom borders set off this traditional Persian field in ivory with green terra cotta accents. The Elan Collection features traditional and transitional patterns to enhance any decor."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
344	Shropshire Henna	"A unique layout of top and bottom borders set off this traditional Persian field in henna with green and ivory accents. The Elan Collection features traditional and transitional patterns to enhance any decor."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
345	Shropshire Robin's Egg	"A unique layout of top and bottom borders set off this traditional Persian field in robin's egg with green and terra cotta accents. The Elan Collection features traditional and transitional patterns to enhance any decor."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
346	Shelley Henna	"A beautiful damask in henna combined with a traditional Chinese fret border set on a striated neutral background.  The Elan Collection features traditional and transitional patterns to enhance any decor."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
347	Shelley Ivory	"A beautiful damask in ivory combined with a traditional Chinese fret border set on a striated neutral background.  The Elan Collection features traditional and transitional patterns to enhance any decor."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
348	Shelley Robin's Egg	"A beautiful damask in robin's egg blue combined with a traditional Chinese fret border set on a striated neutral background. The Elan Collection features traditional and transitional patterns to enhance any decor."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
349	Savoy Ivory	"An ornamental linking pattern overlays a tonal ikat pattern in ivory, tan and beige. The Elan Collection features traditional and transitional patterns to enhance any decor."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
350	Savoy Robin's Egg	"An ornamental linking pattern overlays an ikat pattern in tan, soft green and robin's egg blue.  The Elan Collection features traditional and transitional patterns to enhance any decor."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
351	Worcester Beige	"A traditional ogee pattern is modernized with elements in a soft palette of beige, robin's egg and ivory. The Elan Collection features traditional and transitional patterns to enhance any decor."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
353	Bancroft Beige	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Bancroft Beige is an ornamental patchwork overlaid with tendrils of foliage in a neutral palette."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
354	Bancroft Jade	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional.  Bancroft Jade is an ornamental patchwork overlaid with tendrils of foliage in a palette of blues and mocha."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
355	Irving Salmon	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Irving Salmon is an antique Sarouk pattern adapted in refreshing tones of salmon, cream and gold."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
356	Irving Celadon	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Irving Celadon is an antique Sarouk pattern adapted in refreshing tones of celadon, salmon, cream and gold."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
357	Marietta Celadon	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Henna paisleys inspire a modern global vibe on a celadon background."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
358	Marietta Mocha	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Henna paisleys inspire a modern global vibe on a mocha background."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
359	Ferndale Wheat	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Shades of neutral and gold are featured in this contemporary tribal ikat pattern."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
360	Ferndale Celadon	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Shades of robin's egg and brown are featured in this contemporary tribal ikat pattern."	http://s7d5.scene7.com/is/image/Karastan/37150-17207-FerndaleCeladon
361	Devan Mocha	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional.  Devan Mocha is a damask highlighted with distressed tones of blue and brown."	http://s7d5.scene7.com/is/image/Karastan/37150-17208 Devan Mocha Room Scene cmyk
362	Logan Celadon	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Logan Celadon is a patchwork of traditional Persian elements in chocolate, ivory and celadon."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
363	Ellsworth Mocha	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional.  Ellsworth Mocha is a traditional Persian panel design updated with modern shades of gold, celadon, salmon and moss."	http://s7d5.scene7.com/is/image/Karastan/37150-17210 Ellsworth Mocha bedroom_rug_RGB
364	Vallette Beige	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Vallette Beige is a melange of damasks, frets and ornamental patterns in a neutral palette."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
365	Vallette Mocha	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Vallette Mocha is a melange of damasks, frets and ornamental patterns in a multi-color palette."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
366	Farragut Celadon	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional.  Farragut Celadon expresses primitive Persian elements on a celadon field with accents of salmon and gold."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
367	Farragut Beige	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional.  Farragut Beige expresses primitive Persian elements on a beige field with accents of celadon and cream."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
368	Farragut Salmon	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Farragut Salmon expresses primitive Persian elements on a beige field with accents of celadon and salmon."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
370	Farragut Jade	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional.  Farragut Jade expresses primitive Persian elements on a jade field with accents of salmon and beige."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
371	Humboldt Mocha	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. This mid-century pattern from the Karastan archives is updated in mocha and robin's egg."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
372	Humboldt Celadon	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. This mid-century pattern from the Karastan archives is updated in robin's egg and beige."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
373	Humboldt Beige	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. This mid-century pattern from the Karastan archives is updated in a neutral palette."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
374	Kulshan Jade	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Kulshan Jade is a tribal pattern in mocha accented with beige, gold and blue in a global themed design."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
375	Cornwall Cream	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional.  Cornwall Cream is a simple Persian design in cream accented with salmon and soft green."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
376	Cornwall Beige	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional.  Cornwall Beige is a simple Persian design in beige accented with salmon and mocha."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
377	Cornwall Gold	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional.  Cornwall Gold is a simple Persian design in gold accented with salmon and soft green."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
378	Ferndale Salmon	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. Shades of salmon and gold are featured in this contemporary tribal ikat pattern."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
379	Devan Salmon	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. This salmon damask is highlighted with distressed tones of gold and brown."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
380	Britton Jade	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. This overall traditional pattern features accents of gold, salmon and leaf green on a jade background."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
382	Everson Celadon	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. This overall traditional pattern features Persian medallion with eroded details in neutral shades on a celadon ground."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
383	Britton Cream	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. This overall traditional pattern features accents of gold, salmon and leaf green on a cream background."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
384	Everson Cream	"The Bellingham Collection features muted vintage tones that can easily inspire any decor from casual to traditional. This overall traditional pattern features a persian medallion with eroded details in neutral shades on cream ground."	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable
